id,ActualTime,WatchTimeStamp,Ax watch,Ay watch,Az watch,Gx watch,Gy watch,Gz watch,Esense TimeStamp,Ax esense,Ay esense,Az esense,Gx esense,Gy esense,Gz esense
9899,15:29.1,2025-06-23T13:15:28.964889,1.113303781,-0.756567717,9.622296333,-0.004886922,-0.00122173,-0.00122173,2025-06-23T13:15:29.096,1330,-5654,6951,72,-120,61
9900,15:29.2,2025-06-23T13:15:29.263864,1.072602391,-0.782903969,9.58638382,0.013439035,-0.00122173,0,2025-06-23T13:15:29.221,1327,-5643,6964,70,-123,57
9901,15:29.3,2025-06-23T13:15:29.364991,1.082179189,-0.718260527,9.631873131,0.008552114,0.00122173,0,2025-06-23T13:15:29.283,1333,-5649,6964,72,-120,61
9902,15:29.4,2025-06-23T13:15:29.465123,1.15400517,-0.775721371,9.615114212,0.012217305,-0.00122173,0.00122173,2025-06-23T13:15:29.372,1324,-5664,6945,70,-118,66
9903,15:29.5,2025-06-23T13:15:29.465123,1.15400517,-0.775721371,9.615114212,0.012217305,-0.00122173,0.00122173,2025-06-23T13:15:29.505,1325,-5643,6956,73,-128,51
9904,15:29.6,2025-06-23T13:15:29.564105,1.161187768,-0.756567717,9.634267807,-0.004886922,0,0,2025-06-23T13:15:29.560,1329,-5655,6951,60,-118,64
9905,15:29.7,2025-06-23T13:15:29.764944,1.043871999,-0.804451764,9.677363396,0.004886922,0.00122173,0,2025-06-23T13:15:29.726,1328,-5644,6952,67,-117,63
9906,15:29.8,2025-06-23T13:15:29.764944,1.043871999,-0.804451764,9.677363396,0.004886922,0.00122173,0,2025-06-23T13:15:29.832,1336,-5646,6957,61,-115,64
9907,15:29.9,2025-06-23T13:15:29.964988,1.11569798,-0.81642276,9.639056206,-0.00122173,0.00122173,0,2025-06-23T13:15:29.917,1327,-5637,6960,76,-120,60
9908,15:30.0,2025-06-23T13:15:30.063490,1.11569798,-0.732625723,9.651026726,0.006108652,0,0,2025-06-23T13:15:30.018,1336,-5652,6947,68,-124,58
9909,15:30.1,2025-06-23T13:15:30.165972,1.15161097,-0.806845963,9.579200745,0,0.00122173,0,2025-06-23T13:15:30.092,1327,-5644,6941,61,-125,56
9910,15:30.3,2025-06-23T13:15:30.264843,1.15161097,-0.806845963,9.579200745,0,0.00122173,0,2025-06-23T13:15:30.181,1334,-5639,6959,72,127,51
9911,15:30.3,2025-06-23T13:15:30.364376,1.15161097,-0.746990919,9.610325813,0.009773844,0.002443461,0.00122173,2025-06-23T13:15:30.298,1331,-5650,6941,62,-115,64
9912,15:30.4,2025-06-23T13:15:30.364376,1.15161097,-0.746990919,9.610325813,0.009773844,0.002443461,0.00122173,2025-06-23T13:15:30.363,1331,-5645,6945,67,-122,56
9913,15:30.5,2025-06-23T13:15:30.563934,1.098938584,-0.703895271,9.603142738,-0.00122173,0.00122173,0,2025-06-23T13:15:30.530,1330,-5645,6951,67,-122,57
9914,15:30.6,2025-06-23T13:15:30.664227,1.132457376,-0.74220252,9.643844604,0.010995574,0,0.00122173,2025-06-23T13:15:30.629,1339,-5635,6954,73,-124,56
9915,15:30.7,2025-06-23T13:15:30.664227,1.132457376,-0.74220252,9.643844604,0.010995574,0,0.00122173,2025-06-23T13:15:30.744,1332,-5651,6961,63,-119,61
9916,15:30.8,2025-06-23T13:15:30.864070,1.125274777,-0.809240162,9.59835434,-0.006108652,0.002443461,-0.00122173,2025-06-23T13:15:30.808,1331,-5650,6949,65,-121,58
9917,15:30.9,2025-06-23T13:15:30.864070,1.125274777,-0.809240162,9.59835434,-0.006108652,0.002443461,-0.00122173,2025-06-23T13:15:30.911,1330,-5647,6958,65,-118,63
9918,15:31.0,2025-06-23T13:15:30.964617,1.125274777,-0.70628953,9.610325813,-0.002443461,-0.00122173,-0.00122173,2025-06-23T13:15:30.990,1340,-5648,6953,68,-123,57
9919,15:31.1,2025-06-23T13:15:31.064890,1.118092179,-0.768538773,9.62469101,0.010995574,0,0.00122173,2025-06-23T13:15:31.088,1335,-5644,6948,76,-125,53
9920,15:31.2,2025-06-23T13:15:31.163994,1.15161097,-0.737414122,9.63666153,-0.004886922,0.00122173,0,2025-06-23T13:15:31.186,1329,-5643,6953,61,-119,59
9921,15:31.3,2025-06-23T13:15:31.365284,1.132457376,-0.828393817,9.59835434,0.014660766,0.00122173,0.00122173,2025-06-23T13:15:31.256,1332,-5651,6948,65,-127,53
9922,15:31.4,2025-06-23T13:15:31.467207,1.098938584,-0.763750315,9.617507935,-0.006108652,0.003665192,-0.00122173,2025-06-23T13:15:31.356,1331,-5652,6944,62,-115,65
9923,15:31.5,2025-06-23T13:15:31.467207,1.098938584,-0.763750315,9.617507935,-0.006108652,0.003665192,-0.00122173,2025-06-23T13:15:31.529,1331,-5646,6961,65,-116,62
9924,15:31.6,2025-06-23T13:15:31.663794,1.216254473,-0.775721371,9.603142738,0.012217305,0.00122173,0.00122173,2025-06-23T13:15:31.622,1324,-5653,6943,58,-115,64
9925,15:31.7,2025-06-23T13:15:31.765191,1.103726983,-0.785298169,9.622296333,-0.004886922,0,0,2025-06-23T13:15:31.709,1323,-5638,6940,71,-125,55
9926,15:31.8,2025-06-23T13:15:31.864346,1.165976286,-0.718260527,9.643844604,-0.007330383,0.00122173,-0.00122173,2025-06-23T13:15:31.809,1327,-5654,6954,66,-119,59
9927,15:31.9,2025-06-23T13:15:31.968900,1.163581967,-0.809240162,9.670180321,-0.002443461,0.00122173,0,2025-06-23T13:15:31.880,1325,-5647,6960,71,126,49
9928,15:32.0,2025-06-23T13:15:32.064241,1.163581967,-0.809240162,9.670180321,-0.002443461,0.00122173,0,2025-06-23T13:15:31.976,1329,-5655,6965,63,-123,60
9929,15:32.1,2025-06-23T13:15:32.064241,1.163581967,-0.809240162,9.670180321,-0.002443461,0.00122173,0,2025-06-23T13:15:32.101,1340,-5644,6946,61,112,37
9930,15:32.2,2025-06-23T13:15:32.164245,1.182735682,-0.658405483,9.641449928,0.00122173,-0.002443461,0,2025-06-23T13:15:32.101,1340,-5644,6946,61,112,37
9931,15:32.3,2025-06-23T13:15:32.266624,1.074996591,-0.758961916,9.574412346,-0.003665192,0.002443461,0,2025-06-23T13:15:32.257,1348,-5648,6951,65,30,-300
9932,15:32.4,2025-06-23T13:15:32.266624,1.074996591,-0.758961916,9.574412346,-0.003665192,0.002443461,0,2025-06-23T13:15:32.430,1324,-5639,6950,54,277,-58
9933,15:32.5,2025-06-23T13:15:32.466807,1.106121182,-0.727837324,9.639056206,0.009773844,-0.007330383,-0.00122173,2025-06-23T13:15:32.521,1308,-5653,6954,63,101,25
9934,15:32.6,2025-06-23T13:15:32.564821,1.106121182,-0.727837324,9.639056206,0.009773844,-0.007330383,-0.00122173,2025-06-23T13:15:32.636,1333,-5650,6954,50,-39,-111
9935,15:32.7,2025-06-23T13:15:32.564821,1.106121182,-0.727837324,9.639056206,0.009773844,-0.007330383,-0.00122173,2025-06-23T13:15:32.699,1330,-5649,6953,61,-72,109
9936,15:32.8,2025-06-23T13:15:32.564821,1.106121182,-0.727837324,9.639056206,0.009773844,-0.007330383,-0.00122173,2025-06-23T13:15:32.781,1316,-5653,6946,65,-96,83
9937,15:32.9,2025-06-23T13:15:32.864248,1.132457376,-0.746990919,9.653421402,0.015882496,0.006108652,0.00122173,2025-06-23T13:15:32.909,1319,-5641,6957,73,-101,77
9938,15:33.0,2025-06-23T13:15:32.966025,1.096544385,-0.773327172,9.627084732,-0.006108652,-0.004886922,0,2025-06-23T13:15:32.987,1322,-5650,6943,58,-110,71
9939,15:33.1,2025-06-23T13:15:33.165072,1.144428372,-0.814028561,9.658209801,0.002443461,0.002443461,0.00122173,2025-06-23T13:15:33.051,1335,-5640,6951,68,-122,57
9940,15:33.2,2025-06-23T13:15:33.262729,1.072602391,-0.727837324,9.617507935,0.006108652,-0.00122173,0,2025-06-23T13:15:33.167,1332,-5649,6962,64,-128,52
9941,15:33.3,2025-06-23T13:15:33.363276,1.134851575,-0.746990919,9.593565941,-0.004886922,0,0,2025-06-23T13:15:33.328,1331,-5653,6953,60,-117,62
9942,15:33.4,2025-06-23T13:15:33.363276,1.134851575,-0.746990919,9.593565941,-0.004886922,0,0,2025-06-23T13:15:33.328,1331,-5653,6953,60,-117,62
9943,15:33.5,2025-06-23T13:15:33.562839,1.127668977,-0.790086567,9.605537415,0.007330383,0.002443461,0,2025-06-23T13:15:33.525,1324,-5646,6971,70,-125,55
9944,15:33.6,2025-06-23T13:15:33.562839,1.127668977,-0.790086567,9.605537415,0.007330383,0.002443461,0,2025-06-23T13:15:33.593,1325,-5640,6958,77,-126,53
9945,15:33.7,2025-06-23T13:15:33.762921,1.149216771,-0.790086567,9.581595421,0.014660766,-0.00122173,0.00122173,2025-06-23T13:15:33.700,1326,-5655,6953,59,-116,66
9946,15:33.8,2025-06-23T13:15:33.762921,1.149216771,-0.790086567,9.581595421,0.014660766,-0.00122173,0.00122173,2025-06-23T13:15:33.780,1325,-5656,6965,58,-121,64
9947,15:33.9,2025-06-23T13:15:33.965774,1.110909581,-0.78050977,9.631873131,0.012217305,0,0.00122173,2025-06-23T13:15:33.862,1326,-5658,6947,56,-118,64
9948,15:34.0,2025-06-23T13:15:34.062773,1.110909581,-0.78050977,9.631873131,0.012217305,0,0.00122173,2025-06-23T13:15:33.981,1332,-5646,6963,73,127,49
9949,15:34.1,2025-06-23T13:15:34.163992,1.118092179,-0.768538773,9.62469101,0.008552114,0,0.002443461,2025-06-23T13:15:34.046,1329,-5645,6943,65,-118,64
9950,15:34.2,2025-06-23T13:15:34.263456,1.15400517,-0.703895271,9.579200745,-0.006108652,0,-0.00122173,2025-06-23T13:15:34.230,1330,-5648,6955,61,-122,62
9951,15:34.3,2025-06-23T13:15:34.263456,1.15400517,-0.703895271,9.579200745,-0.006108652,0,-0.00122173,2025-06-23T13:15:34.340,1321,-5644,6961,68,-118,61
9952,15:34.4,2025-06-23T13:15:34.463300,1.130063176,-0.811634362,9.627084732,0.010995574,0,0,2025-06-23T13:15:34.416,1327,-5652,6957,65,-113,66
9953,15:34.5,2025-06-23T13:15:34.563760,1.127668977,-0.749385118,9.662998199,-0.006108652,0,0,2025-06-23T13:15:34.494,1335,-5656,6958,63,-119,64
9954,15:34.6,2025-06-23T13:15:34.663468,1.139639974,-0.746990919,9.63666153,0.007330383,0.002443461,0.00122173,2025-06-23T13:15:34.605,1325,-5643,6947,70,-123,58
9955,15:34.8,2025-06-23T13:15:34.663468,1.139639974,-0.746990919,9.63666153,0.007330383,0.002443461,0.00122173,2025-06-23T13:15:34.682,1333,-5656,6948,58,-112,66
9956,15:34.8,2025-06-23T13:15:34.862889,1.110909581,-0.775721371,9.648633003,-0.007330383,0,0,2025-06-23T13:15:34.788,1332,-5659,6952,57,-113,69
9957,15:34.9,2025-06-23T13:15:34.862889,1.110909581,-0.775721371,9.648633003,-0.007330383,0,0,2025-06-23T13:15:34.877,1328,-5642,6953,72,-122,54
9958,15:35.0,2025-06-23T13:15:34.862889,1.110909581,-0.775721371,9.648633003,-0.007330383,0,0,2025-06-23T13:15:34.967,1328,-5642,6958,66,-121,60
9959,15:35.1,2025-06-23T13:15:35.162896,1.134851575,-0.751779318,9.646238327,-0.006108652,0,-0.00122173,2025-06-23T13:15:35.037,1330,-5648,6949,69,-121,59
9960,15:35.2,2025-06-23T13:15:35.162896,1.134851575,-0.751779318,9.646238327,-0.006108652,0,-0.00122173,2025-06-23T13:15:35.236,1325,-5647,6961,64,-118,63
9961,15:35.3,2025-06-23T13:15:35.362850,1.125274777,-0.770932972,9.643844604,0.004886922,0,0,2025-06-23T13:15:35.327,1331,-5640,6953,69,-122,57
9962,15:35.4,2025-06-23T13:15:35.362850,1.125274777,-0.770932972,9.643844604,0.004886922,0,0,2025-06-23T13:15:35.400,1329,-5651,6961,67,-124,61
9963,15:35.6,2025-06-23T13:15:35.563069,1.108515382,-0.804451764,9.641449928,0.00122173,0,0,2025-06-23T13:15:35.489,1328,-5643,6951,67,-124,55
9964,15:35.6,2025-06-23T13:15:35.663484,1.027112484,-0.804451764,9.631873131,0.007330383,0,0,2025-06-23T13:15:35.594,1333,-5657,6945,57,-118,67
9965,15:35.7,2025-06-23T13:15:35.763383,1.158793569,-0.727837324,9.612719536,-0.002443461,0.00122173,0.00122173,2025-06-23T13:15:35.684,1328,-5648,6935,66,-123,59
9966,15:35.8,2025-06-23T13:15:35.863301,1.168370485,-0.804451764,9.58638382,0.00122173,0,0,2025-06-23T13:15:35.753,1324,-5645,6947,72,127,53
9967,15:35.9,2025-06-23T13:15:35.963002,1.067813993,-0.766144514,9.627084732,0.007330383,0,0.00122173,2025-06-23T13:15:35.753,1324,-5645,6947,72,127,53
9968,15:36.0,2025-06-23T13:15:36.062699,1.113303781,-0.797269166,9.662998199,-0.007330383,0.00122173,0,2025-06-23T13:15:36.030,1329,-5653,6940,66,-117,60
9969,15:36.1,2025-06-23T13:15:36.162725,1.058237195,-0.732625723,9.629479408,-0.00122173,-0.00122173,0,2025-06-23T13:15:36.037,1327,-5662,6961,59,-116,63
9970,15:36.2,2025-06-23T13:15:36.262299,1.108515382,-0.725443125,9.641449928,0.008552114,0,0.00122173,2025-06-23T13:15:36.214,1328,-5637,6954,69,-127,53
9971,15:36.3,2025-06-23T13:15:36.362746,1.094150186,-0.644040287,9.605537415,-0.006108652,0,-0.00122173,2025-06-23T13:15:36.292,1327,-5643,6949,59,-113,67
9972,15:36.5,2025-06-23T13:15:36.462887,1.173158884,-0.665588081,9.641449928,-0.002443461,0.00122173,-0.00122173,2025-06-23T13:15:36.383,1333,-5645,6949,70,-124,57
9973,15:36.5,2025-06-23T13:15:36.462887,1.173158884,-0.665588081,9.641449928,-0.002443461,0.00122173,-0.00122173,2025-06-23T13:15:36.497,1324,-5657,6958,65,-122,61
9974,15:36.6,2025-06-23T13:15:36.562975,1.094150186,-0.735019922,9.62469101,0.009773844,0,0,2025-06-23T13:15:36.583,1327,-5639,6957,76,127,53
9975,15:36.7,2025-06-23T13:15:36.762820,1.192312479,-0.737414122,9.572018623,-0.004886922,-0.002443461,0,2025-06-23T13:15:36.583,1327,-5639,6957,76,127,53
9976,15:36.8,2025-06-23T13:15:36.762820,1.192312479,-0.737414122,9.572018623,-0.004886922,-0.002443461,0,2025-06-23T13:15:36.774,1329,-5648,6945,61,121,47
9977,15:36.9,2025-06-23T13:15:36.962609,1.108515382,-0.778115571,9.694122314,-0.008552114,0.006108652,0.00122173,2025-06-23T13:15:36.929,1329,-5650,6953,60,-122,60
9978,15:37.0,2025-06-23T13:15:37.062662,1.127668977,-0.672770679,9.595960617,-0.008552114,0.013439035,0.002443461,2025-06-23T13:15:37.027,1328,-5637,6958,73,125,48
9979,15:37.1,2025-06-23T13:15:37.062662,1.127668977,-0.672770679,9.595960617,-0.008552114,0.013439035,0.002443461,2025-06-23T13:15:37.129,1329,-5641,6960,72,-126,54
9980,15:37.2,2025-06-23T13:15:37.262670,1.106121182,-0.730231524,9.63666153,-0.008552114,0.006108652,0.00122173,2025-06-23T13:15:37.203,1324,-5650,6951,59,-119,60
9981,15:37.3,2025-06-23T13:15:37.262670,1.106121182,-0.730231524,9.63666153,-0.008552114,0.006108652,0.00122173,2025-06-23T13:15:37.283,1328,-5642,6948,67,-128,52
9982,15:37.4,2025-06-23T13:15:37.462903,1.055842996,-0.785298169,9.641449928,0.013439035,0.002443461,0.002443461,2025-06-23T13:15:37.283,1328,-5642,6948,67,-128,52
9983,15:37.5,2025-06-23T13:15:37.462903,1.055842996,-0.785298169,9.641449928,0.013439035,0.002443461,0.002443461,2025-06-23T13:15:37.484,1326,-5641,6962,74,121,44
9984,15:37.7,2025-06-23T13:15:37.563045,1.094150186,-0.761356115,9.62469101,-0.003665192,-0.004886922,-0.00122173,2025-06-23T13:15:37.550,1321,-5659,6959,76,-125,53
9985,15:37.7,2025-06-23T13:15:37.763001,1.142034173,-0.770932972,9.648633003,0.009773844,0.002443461,0.00122173,2025-06-23T13:15:37.730,1323,-5653,6948,63,-104,77
9986,15:37.8,2025-06-23T13:15:37.862236,1.144428372,-0.720654726,9.605537415,-0.002443461,0.00122173,0.00122173,2025-06-23T13:15:37.841,1331,-5637,6955,63,-128,53
9987,15:37.9,2025-06-23T13:15:37.963087,1.082179189,-0.720654726,9.600749016,0,0.00122173,0,2025-06-23T13:15:37.923,1329,-5654,6946,60,-112,65
9988,15:38.0,2025-06-23T13:15:38.062986,1.15161097,-0.730231524,9.627084732,0.010995574,0,0,2025-06-23T13:15:38.035,1327,-5644,6960,73,-118,64
9989,15:38.1,2025-06-23T13:15:38.162743,1.18752408,-0.74459672,9.562441826,-0.00122173,0.00122173,0.00122173,2025-06-23T13:15:38.040,1329,-5641,6952,72,-123,57
9990,15:38.2,2025-06-23T13:15:38.263050,1.089361787,-0.677559078,9.591172218,-0.00122173,0.00122173,0,2025-06-23T13:15:38.209,1326,-5649,6957,67,-124,59
9991,15:38.3,2025-06-23T13:15:38.363067,1.108515382,-0.684741676,9.588777542,0.009773844,0,0.00122173,2025-06-23T13:15:38.278,1326,-5650,6968,65,-119,59
9992,15:38.4,2025-06-23T13:15:38.462915,1.070208192,-0.727837324,9.581595421,0,0.002443461,0,2025-06-23T13:15:38.369,1327,-5643,6955,72,-124,57
9993,15:38.5,2025-06-23T13:15:38.462915,1.070208192,-0.727837324,9.581595421,0,0.002443461,0,2025-06-23T13:15:38.459,1325,-5651,6956,71,-126,56
9994,15:38.6,2025-06-23T13:15:38.662887,1.067813993,-0.684741676,9.639056206,0.008552114,-0.002443461,0,2025-06-23T13:15:38.630,1332,-5644,6958,70,-127,51
9995,15:38.7,2025-06-23T13:15:38.762983,1.106121182,-0.797269166,9.607931137,0.006108652,0.002443461,0,2025-06-23T13:15:38.726,1330,-5661,6952,57,-119,61
9996,15:38.8,2025-06-23T13:15:38.762983,1.106121182,-0.797269166,9.607931137,0.006108652,0.002443461,0,2025-06-23T13:15:38.812,1325,-5644,6938,64,-121,60
9997,15:38.9,2025-06-23T13:15:38.962881,1.072602391,-0.758961916,9.619902611,0.012217305,0,0.00122173,2025-06-23T13:15:38.907,1330,-5649,6956,65,-116,62
9998,15:39.0,2025-06-23T13:15:39.063071,1.161187768,-0.708683729,9.660603523,0.007330383,0,0.00122173,2025-06-23T13:15:38.993,1324,-5642,6948,67,-123,57
9999,15:39.1,2025-06-23T13:15:39.162845,1.149216771,-0.804451764,9.610325813,-0.006108652,0,-0.002443461,2025-06-23T13:15:39.081,1329,-5643,6945,74,-126,55
10000,15:39.2,2025-06-23T13:15:39.262156,1.127668977,-0.768538773,9.639056206,0.013439035,0.00122173,0.002443461,2025-06-23T13:15:39.175,1333,-5658,6952,60,-113,70
10001,15:39.3,2025-06-23T13:15:39.362856,1.132457376,-0.74220252,9.631873131,0.007330383,-0.00122173,0.00122173,2025-06-23T13:15:39.270,1328,-5653,6941,58,-116,66
10002,15:39.4,2025-06-23T13:15:39.462140,1.089361787,-0.727837324,9.653421402,-0.004886922,0,-0.00122173,2025-06-23T13:15:39.385,1328,-5652,6953,67,-115,65
10003,15:39.5,2025-06-23T13:15:39.462140,1.089361787,-0.727837324,9.653421402,-0.004886922,0,-0.00122173,2025-06-23T13:15:39.463,1329,-5659,6952,65,-114,64
10004,15:39.6,2025-06-23T13:15:39.662833,1.113303781,-0.797269166,9.679757118,-0.002443461,0.003665192,-0.00122173,2025-06-23T13:15:39.543,1329,-5644,6945,75,-120,59
10005,15:39.8,2025-06-23T13:15:39.662833,1.113303781,-0.797269166,9.679757118,-0.002443461,0.003665192,-0.00122173,2025-06-23T13:15:39.725,1333,-5654,6958,62,-120,63
10006,15:39.8,2025-06-23T13:15:39.862955,1.158793569,-0.703895271,9.684545517,0.012217305,-0.00122173,0,2025-06-23T13:15:39.834,1330,-5658,6957,68,-120,61
10007,15:39.9,2025-06-23T13:15:39.862955,1.158793569,-0.703895271,9.684545517,0.012217305,-0.00122173,0,2025-06-23T13:15:39.903,1326,-5654,6937,60,-117,65
10008,15:40.1,2025-06-23T13:15:39.962801,1.120486379,-0.711077929,9.617507935,-0.002443461,-0.00122173,0,2025-06-23T13:15:40.015,1332,-5643,6959,71,-121,57
10009,15:40.1,2025-06-23T13:15:40.062611,1.144428372,-0.739808321,9.607931137,-0.007330383,0,-0.00122173,2025-06-23T13:15:40.098,1330,-5650,6947,69,-123,58
10010,15:40.2,2025-06-23T13:15:40.262819,1.072602391,-0.70628953,9.579200745,-0.002443461,-0.00122173,0,2025-06-23T13:15:40.161,1326,-5644,6952,70,-125,53
10011,15:40.3,2025-06-23T13:15:40.362720,1.082179189,-0.751779318,9.593565941,-0.007330383,0.00122173,-0.00122173,2025-06-23T13:15:40.267,1329,-5654,6964,58,-115,65
10012,15:40.4,2025-06-23T13:15:40.463082,1.120486379,-0.802057564,9.617507935,0.010995574,0,0.00122173,2025-06-23T13:15:40.344,1332,-5653,6947,62,-116,63
10013,15:40.5,2025-06-23T13:15:40.563025,1.142034173,-0.766144514,9.674968719,0.00122173,0.002443461,-0.00122173,2025-06-23T13:15:40.435,1327,-5649,6961,71,-123,57
10014,15:40.6,2025-06-23T13:15:40.662548,1.134851575,-0.687135875,9.653421402,-0.00122173,-0.002443461,0,2025-06-23T13:15:40.631,1332,-5649,6940,64,-122,60
10015,15:40.7,2025-06-23T13:15:40.763048,1.106121182,-0.746990919,9.576807022,0.007330383,-0.002443461,0,2025-06-23T13:15:40.707,1328,-5639,6944,74,121,43
10016,15:40.8,2025-06-23T13:15:40.863277,1.072602391,-0.646434486,9.660603523,0.004886922,-0.002443461,0,2025-06-23T13:15:40.819,1332,-5645,6944,59,-126,55
10017,15:40.9,2025-06-23T13:15:40.962990,1.084573388,-0.763750315,9.619902611,-0.002443461,-0.003665192,-0.00122173,2025-06-23T13:15:40.888,1323,-5645,6951,69,-123,59
10018,15:41.0,2025-06-23T13:15:40.962990,1.084573388,-0.763750315,9.619902611,-0.002443461,-0.003665192,-0.00122173,2025-06-23T13:15:41.006,1332,-5644,6958,64,-121,60
10019,15:41.2,2025-06-23T13:15:41.073104,1.027112484,-0.708683729,9.634267807,0.003665192,0,0.00122173,2025-06-23T13:15:41.068,1331,-5648,6967,70,126,51
10020,15:41.2,2025-06-23T13:15:41.163016,1.106121182,-0.727837324,9.646238327,0.006108652,0,0.00122173,2025-06-23T13:15:41.163,1333,-5643,6960,68,-124,53
10021,15:41.3,2025-06-23T13:15:41.263175,1.118092179,-0.675164878,9.653421402,-0.004886922,0.003665192,0,2025-06-23T13:15:41.257,1331,-5644,6950,67,-124,56
10022,15:41.4,2025-06-23T13:15:41.463089,1.048660398,-0.809240162,9.63666153,0.006108652,-0.00122173,0.00122173,2025-06-23T13:15:41.430,1333,-5658,6947,64,-117,61
10023,15:41.5,2025-06-23T13:15:41.562803,1.094150186,-0.730231524,9.576807022,-0.004886922,0.002443461,-0.00122173,2025-06-23T13:15:41.530,1333,-5657,6943,61,-114,63
10024,15:41.6,2025-06-23T13:15:41.562803,1.094150186,-0.730231524,9.576807022,-0.004886922,0.002443461,-0.00122173,2025-06-23T13:15:41.626,1331,-5639,6948,71,-121,58
10025,15:41.7,2025-06-23T13:15:41.662923,1.127668977,-0.696712673,9.627084732,0.00122173,0.00122173,0,2025-06-23T13:15:41.693,1334,-5646,6951,65,-113,65
10026,15:41.8,2025-06-23T13:15:41.766175,1.089361787,-0.81881696,9.622296333,0.007330383,0.002443461,0.00122173,2025-06-23T13:15:41.814,1333,-5635,6951,69,-120,57
10027,15:41.9,2025-06-23T13:15:41.862830,1.139639974,-0.732625723,9.684545517,-0.004886922,0.00122173,-0.00122173,2025-06-23T13:15:41.887,1332,-5646,6942,59,-121,60
10028,15:42.0,2025-06-23T13:15:41.962880,1.086967587,-0.794874966,9.552865028,0.010995574,0.00122173,0.00122173,2025-06-23T13:15:41.971,1326,-5640,6948,66,-127,57
10029,15:42.1,2025-06-23T13:15:42.062700,1.139639974,-0.758961916,9.651026726,0.012217305,0.00122173,0.00122173,2025-06-23T13:15:42.057,1328,-5657,6967,67,-126,62
10030,15:42.2,2025-06-23T13:15:42.062700,1.139639974,-0.758961916,9.651026726,0.012217305,0.00122173,0.00122173,2025-06-23T13:15:42.163,1334,-5650,6956,61,-120,61
10031,15:42.3,2025-06-23T13:15:42.362894,1.146822572,-0.825999558,9.619902611,0.010995574,0,0.00122173,2025-06-23T13:15:42.325,1333,-5656,6949,64,-118,61
10032,15:42.4,2025-06-23T13:15:42.466472,1.101332784,-0.797269166,9.641449928,-0.008552114,0.002443461,0,2025-06-23T13:15:42.426,1330,-5644,6950,70,-123,54
10033,15:42.6,2025-06-23T13:15:42.562942,1.165976286,-0.785298169,9.646238327,0.012217305,0,0,2025-06-23T13:15:42.518,1319,-5649,6946,64,-118,60
10034,15:42.6,2025-06-23T13:15:42.662825,1.094150186,-0.727837324,9.62469101,0.010995574,-0.003665192,0.00122173,2025-06-23T13:15:42.518,1319,-5649,6946,64,-118,60
10035,15:42.7,2025-06-23T13:15:42.762592,1.110909581,-0.727837324,9.62469101,-0.010995574,0.003665192,0,2025-06-23T13:15:42.686,1324,-5650,6956,68,-119,61
10036,15:42.8,2025-06-23T13:15:42.863230,1.089361787,-0.802057564,9.583989143,0.002443461,-0.003665192,0.00122173,2025-06-23T13:15:42.781,1324,-5647,6951,66,-114,63
10037,15:42.9,2025-06-23T13:15:42.963265,1.024718285,-0.74220252,9.588777542,-0.00122173,0.003665192,0.00122173,2025-06-23T13:15:42.885,1331,-5643,6955,71,-119,57
10038,15:43.0,2025-06-23T13:15:42.963265,1.024718285,-0.74220252,9.588777542,-0.00122173,0.003665192,0.00122173,2025-06-23T13:15:42.969,1331,-5656,6945,63,-111,68
10039,15:43.1,2025-06-23T13:15:43.169880,1.149216771,-0.67037648,9.639056206,0.00122173,0,0,2025-06-23T13:15:43.050,1329,-5644,6950,59,-115,66
10040,15:43.2,2025-06-23T13:15:43.262954,1.11569798,-0.766144514,9.579200745,0.00122173,-0.00122173,0.00122173,2025-06-23T13:15:43.228,1324,-5633,6948,71,-115,62
10041,15:43.3,2025-06-23T13:15:43.362465,1.139639974,-0.689530075,9.653421402,-0.009773844,-0.003665192,0,2025-06-23T13:15:43.331,1329,-5645,6968,64,-112,65
10042,15:43.4,2025-06-23T13:15:43.362465,1.139639974,-0.689530075,9.653421402,-0.009773844,-0.003665192,0,2025-06-23T13:15:43.417,1335,-5652,6935,61,-122,59
10043,15:43.5,2025-06-23T13:15:43.563317,1.089361787,-0.792480767,9.583989143,-0.00122173,-0.003665192,0.00122173,2025-06-23T13:15:43.493,1325,-5644,6948,63,-117,61
10044,15:43.6,2025-06-23T13:15:43.563317,1.089361787,-0.792480767,9.583989143,-0.00122173,-0.003665192,0.00122173,2025-06-23T13:15:43.599,1329,-5648,6962,63,-119,62
10045,15:43.7,2025-06-23T13:15:43.663015,1.137245774,-0.67037648,9.619902611,-0.007330383,-0.002443461,-0.00122173,2025-06-23T13:15:43.674,1330,-5640,6958,73,-126,54
10046,15:43.8,2025-06-23T13:15:43.762934,1.15400517,-0.74220252,9.667786598,-0.002443461,0,0,2025-06-23T13:15:43.773,1329,-5638,6956,75,-116,63
10047,15:43.9,2025-06-23T13:15:43.867558,1.216254473,-0.730231524,9.583989143,0.002443461,0,0.00122173,2025-06-23T13:15:43.862,1324,-5644,6953,66,-116,62
10048,15:44.0,2025-06-23T13:15:44.062767,1.082179189,-0.785298169,9.59835434,-0.007330383,-0.00122173,0,2025-06-23T13:15:43.959,1331,-5642,6956,75,-126,52
10049,15:44.1,2025-06-23T13:15:44.062767,1.082179189,-0.785298169,9.59835434,-0.007330383,-0.00122173,0,2025-06-23T13:15:44.130,1334,-5652,6965,60,-123,59
